country,year,length_stay
Chile,2017,1.7
Chile,2016,1.8
Chile,2015,1.8
Chile,2014,1.8
Chile,2013,2.1
Chile,2012,2.0
Chile,2011,2.0
Chile,2010,2.1
Chile,2009,2.1
Chile,2008,2.0
Chile,2007,2.2
Chile,2006,2.2
Chile,2005,2.2
Chile,2004,2.4
Chile,2003,2.6
Chile,2002,2.9
Chile,2001,2.4
Chile,2018,2.7
Chile,2017,2.8
Chile,2016,2.9
Chile,2015,2.8
Chile,2014,2.9
Chile,2013,3.2
Chile,2012,2.9
Chile,2011,3.0
Chile,2010,3.0
Chile,2009,3.1
Chile,2008,3.1
Chile,2007,3.2
Chile,2006,3.2
Chile,2005,3.2
Chile,2004,3.5
Chile,2003,3.6
Chile,2002,3.7
Chile,2001,3.7
Chile,2018,5.3
Chile,2017,5.8
Chile,2016,4.9
Chile,2015,4.8
Chile,2014,4.5
Chile,2013,4.8
Chile,2012,3.9
Chile,2011,3.8
Chile,2010,3.8
Chile,2009,3.7
Chile,2008,3.3
Chile,2007,3.2
Chile,2006,3.3
Chile,2005,3.3
Chile,2004,3.4
Chile,2003,3.5
Chile,2002,3.4
Chile,2001,3.7
Chile,2018,7.7
Chile,2017,7.7
Chile,2016,7.6
Chile,2015,8.0
Chile,2014,7.7
Chile,2013,7.3
Chile,2012,7.5
Chile,2011,6.8
Chile,2010,6.3
Chile,2009,6.3
Chile,2008,6.4
Chile,2007,6.2
Chile,2009,7.5
Chile,2008,7.3
Chile,2007,7.9
Chile,2006,7.4
Chile,2005,7.2
Chile,2004,6.9
Chile,2003,7.0
Chile,2002,7.3
Chile,2001,8.3
Chile,2018,5.1
Chile,2017,5.2
Chile,2016,5.3
Chile,2015,5.4
Chile,2014,4.6
Chile,2013,4.5
Chile,2012,4.9
Chile,2011,4.7
Chile,2010,4.3
Chile,2009,4.1
Chile,2008,4.4
Chile,2007,4.3
Chile,2006,3.9
Chile,2005,3.8
Chile,2004,4.3
Chile,2003,4.8
Chile,2002,4.3
Chile,2001,4.6
Chile,2018,6.4
Chile,2017,6.3
Chile,2016,5.6
Chile,2015,6.5
Chile,2014,6.9
Chile,2013,7.6
Chile,2012,8.0
Chile,2011,7.9
Chile,2010,8.5
Chile,2009,8.3
Chile,2008,8.6
Chile,2007,3.4
Chile,2006,3.6
Chile,2005,3.6
Chile,2004,4.4
Chile,2003,4.8
Chile,2002,4.0
Chile,2001,4.1
Chile,2018,3.0
Chile,2017,2.9
Chile,2016,2.9
Chile,2015,2.9
Chile,2014,3.0
Chile,2013,3.1
Chile,2012,3.2
Chile,2011,3.3
Chile,2010,3.8
Chile,2009,3.5
Chile,2008,3.5
Chile,2007,3.4
Chile,2006,3.6
Chile,2005,3.6
Chile,2004,4.4
Chile,2003,4.8
Chile,2002,4.0
Chile,2001,4.1
Chile,2018,8.2
Chile,2017,8.3
Chile,2016,8.8
Chile,2015,7.8
Chile,2014,6.7
Chile,2013,7.3
Chile,2012,8.3
Chile,2011,6.8
Chile,2010,6.9
Chile,2009,7.0
Chile,2008,6.8
Chile,2007,6.2
Chile,2006,5.9
Chile,2005,5.8
Chile,2004,5.8
Chile,2003,6.0
Chile,2002,6.0
Chile,2001,6.5
Chile,2018,3.2
Chile,2017,3.3
Chile,2016,3.5
Chile,2015,3.3
Chile,2014,3.4
Chile,2013,3.4
Chile,2012,3.3
Chile,2011,3.4
Chile,2010,3.4
Chile,2009,3.4
Chile,2008,3.4
Chile,2007,3.7
Chile,2006,3.5
Chile,2005,3.6
Chile,2004,3.6
Chile,2003,4.0
Chile,2002,3.9
Chile,2001,4.5
Chile,2018,6.2
Chile,2017,6.3
Chile,2016,6.3
Chile,2015,6.1
Chile,2014,6.1
Chile,2013,6.4
Chile,2012,6.6
Chile,2011,6.5
Chile,2010,6.6
Chile,2009,7.0
Chile,2008,6.7
Chile,2007,7.0
Chile,2006,7.0
Chile,2005,7.1
Chile,2004,7.4
Chile,2003,7.7
Chile,2002,7.8
Chile,2001,8.2
Chile,2018,8.3
Chile,2017,9.6
Chile,2016,7.9
Chile,2015,8.5
Chile,2014,8.0
Chile,2013,7.7
Chile,2012,7.7
Chile,2011,7.4
Chile,2010,7.7
Chile,2012,5.1
Chile,2011,5.1
Chile,2010,5.3
Chile,2009,5.5
Chile,2008,5.3
Chile,2007,5.1
Chile,2006,5.3
Chile,2005,5.2
Chile,2004,5.6
Chile,2003,5.6
Chile,2002,5.9
Chile,2001,6.0
Chile,2018,3.2
Chile,2017,3.1
Chile,2016,3.1
Chile,2015,3.1
Chile,2014,3.3
Chile,2013,3.3
Chile,2012,3.3
Chile,2011,3.3
Chile,2010,3.5
Chile,2009,3.6
Chile,2008,3.6
Chile,2007,3.6
Chile,2006,3.8
Chile,2005,3.8
Chile,2004,3.9
Chile,2003,4.2
Chile,2002,4.3
Chile,2001,4.4
Chile,2018,10.3
Chile,2017,9.7
Chile,2016,10.1
Chile,2015,9.9
Chile,2014,10.1
Chile,2013,9.4
Chile,2012,9.7
Chile,2011,9.5
Chile,2010,9.3
Chile,2009,9.6
Chile,2008,9.6
Chile,2007,9.1
Chile,2006,9.0
Chile,2005,8.6
Chile,2004,8.6
Chile,2003,8.3
Chile,2002,8.1
Chile,2001,9.9
Chile,2018,10.8
Chile,2017,10.9
Chile,2016,10.6
Chile,2015,10.2
Chile,2014,9.9
Chile,2013,9.5
Chile,2012,9.6
Chile,2011,9.6
Chile,2010,10.1
Chile,2009,9.3
Chile,2008,10.3
Chile,2007,9.0
Chile,2006,9.0
Chile,2005,9.3
Chile,2004,9.4
Chile,2003,9.3
Chile,2002,9.2
Chile,2001,9.1
Chile,2002,6.5
Chile,2001,6.7
Chile,2018,7.4
Chile,2017,7.0
Chile,2016,7.0
Chile,2015,6.6
Chile,2014,6.7
Chile,2013,6.5
Chile,2012,6.5
Chile,2011,6.4
Chile,2010,6.7
Chile,2009,6.7
Chile,2008,6.8
Chile,2007,6.8
Chile,2006,6.4
Chile,2005,6.5
Chile,2004,6.6
Chile,2003,7.0
Chile,2002,7.0
Chile,2001,7.3
Chile,2018,6.5
Chile,2017,6.5
Chile,2016,6.3
Chile,2015,6.0
Chile,2014,7.5
Chile,2013,6.9
Chile,2012,7.2
Chile,2011,7.1
Chile,2010,6.3
Chile,2009,6.8
Chile,2008,6.7
Chile,2007,5.4
Chile,2006,5.5
Chile,2005,5.4
Chile,2004,5.7
Chile,2003,5.8
Chile,2002,5.9
Chile,2001,6.1
Chile,2018,10.4
Chile,2017,10.9
Chile,2016,11.1
Chile,2015,11.2
Chile,2014,11.5
Chile,2013,11.4
Chile,2012,11.4
Chile,2011,11.7
Chile,2010,12.0
Chile,2009,12.9
Chile,2008,12.6
Chile,2007,12.8
Chile,2006,12.5
Chile,2005,12.3
Chile,2004,12.9
Chile,2003,12.9
Chile,2002,13.7
Chile,2001,14.2
Chile,2018,5.2
Chile,2017,5.3
Chile,2016,5.2
Chile,2015,5.2
Chile,2014,5.3
Chile,2013,5.2
Chile,2015,3.8
Chile,2014,3.8
Chile,2013,3.8
Chile,2012,3.9
Chile,2011,4.1
Chile,2010,4.1
Chile,2009,4.3
Chile,2008,4.6
Chile,2007,4.6
Chile,2006,4.6
Chile,2005,4.7
Chile,2004,4.8
Chile,2003,5.1
Chile,2002,5.1
Chile,2001,5.2
Chile,2018,10.7
Chile,2017,9.3
Chile,2016,8.8
Chile,2015,8.1
Chile,2014,7.7
Chile,2013,7.7
Chile,2012,8.1
Chile,2011,7.9
Chile,2010,8.2
Chile,2009,8.0
Chile,2008,8.6
Chile,2007,8.5
Chile,2006,7.4
Chile,2005,7.3
Chile,2004,7.2
Chile,2003,7.7
Chile,2002,7.9
Chile,2001,8.3
Chile,2018,3.1
Chile,2017,3.0
Chile,2016,3.4
Chile,2015,3.6
Chile,2014,3.5
Chile,2013,3.7
Chile,2012,4.2
Chile,2011,3.8
Chile,2010,3.6
Chile,2009,4.6
Chile,2008,4.4
Chile,2007,5.0
Chile,2006,4.4
Chile,2005,5.0
Chile,2004,5.2
Chile,2003,6.1
Chile,2002,6.4
Chile,2001,5.5
Chile,2018,6.3
Chile,2017,6.3
Chile,2016,6.4
Chile,2015,6.1
Chile,2014,6.5
Chile,2013,6.1
Chile,2012,6.1
Chile,2011,5.9
Chile,2010,6.3
Chile,2009,6.3
Chile,2008,6.2
Chile,2007,6.1
Chile,2006,6.0
Chile,2005,6.2
Chile,2004,6.3
Chile,2003,6.6
Chile,2005,4.4
Chile,2004,4.6
Chile,2003,4.8
Chile,2002,4.7
Chile,2001,4.9
Chile,2018,1.3
Chile,2017,1.4
Chile,2016,1.4
Chile,2015,1.5
Chile,2014,1.5
Chile,2013,1.5
Chile,2012,1.6
Chile,2011,1.6
Chile,2010,1.7
Chile,2009,1.7
Chile,2008,1.8
Chile,2007,1.8
Chile,2006,1.9
Chile,2005,1.8
Chile,2004,2.0
Chile,2003,2.1
Chile,2002,2.1
Chile,2001,2.0
Chile,2018,3.9
Chile,2017,4.5
Chile,2016,4.6
Chile,2015,4.6
Chile,2014,5.0
Chile,2013,5.3
Chile,2012,5.2
Chile,2011,5.1
Chile,2010,5.2
Chile,2009,6.1
Chile,2008,6.0
Chile,2007,6.1
Chile,2006,6.2
Chile,2005,5.9
Chile,2004,5.8
Chile,2003,6.1
Chile,2002,6.9
Chile,2001,6.7
Chile,2018,4.2
Chile,2017,4.5
Chile,2016,4.8
Chile,2015,5.1
Chile,2014,5.4
Chile,2013,5.7
Chile,2012,5.8
Chile,2011,5.8
Chile,2010,6.3
Chile,2009,6.5
Chile,2008,7.1
Chile,2007,7.4
Chile,2006,7.6
Chile,2005,7.2
Chile,2004,7.8
Chile,2003,7.9
Chile,2002,8.6
Chile,2001,8.4
Chile,2018,3.7
Chile,2017,3.7
Chile,2016,3.7
Chile,2018,2.8
Chile,2017,2.9
Chile,2016,3.0
Chile,2015,3.1
Chile,2014,3.2
Chile,2013,3.2
Chile,2012,3.5
Chile,2011,3.6
Chile,2010,3.7
Chile,2009,3.9
Chile,2008,4.2
Chile,2007,4.4
Chile,2006,4.3
Chile,2005,5.0
Chile,2004,5.0
Chile,2003,5.3
Chile,2002,5.3
Chile,2001,5.2
Chile,2018,6.5
Chile,2017,6.4
Chile,2016,6.6
Chile,2015,6.9
Chile,2014,6.6
Chile,2013,7.0
Chile,2012,7.1
Chile,2011,6.7
Chile,2010,6.7
Chile,2009,7.0
Chile,2008,7.7
Chile,2007,8.0
Chile,2006,9.1
Chile,2005,9.0
Chile,2004,9.0
Chile,2003,9.3
Chile,2002,9.7
Chile,2001,9.9
Chile,2018,8.8
Chile,2017,9.3
Chile,2016,8.7
Chile,2015,9.7
Chile,2014,9.4
Chile,2013,9.3
Chile,2012,9.0
Chile,2011,9.7
Chile,2010,9.8
Chile,2009,10.3
Chile,2008,10.3
Chile,2007,9.7
Chile,2006,8.9
Chile,2005,8.9
Chile,2004,9.1
Chile,2003,8.6
Chile,2002,9.8
Chile,2001,9.4
Chile,2018,3.3
Chile,2017,3.2
Chile,2016,3.2
Chile,2015,3.2
Chile,2014,3.4
Chile,2013,3.7
Chile,2012,3.6
Chile,2011,4.0
Chile,2010,3.9
Chile,2009,4.0
Chile,2008,4.8
Chile,2007,4.6
Chile,2006,4.5
Chile,2008,4.7
Chile,2007,4.6
Chile,2006,4.6
Chile,2005,4.7
Chile,2004,4.8
Chile,2003,5.1
Chile,2002,5.1
Chile,2001,5.2
Chile,2018,7.6
Chile,2017,7.1
Chile,2016,7.4
Chile,2015,7.3
Chile,2014,7.0
Chile,2013,6.4
Chile,2012,7.3
Chile,2011,7.2
Chile,2010,6.9
Chile,2009,7.1
Chile,2008,6.6
Chile,2007,4.0
Chile,2006,4.1
Chile,2005,4.1
Chile,2004,4.2
Chile,2003,4.7
Chile,2002,4.7
Chile,2001,4.8
Chile,2018,2.8
Chile,2017,2.7
Chile,2016,2.8
Chile,2015,2.7
Chile,2014,2.7
Chile,2013,2.6
Chile,2012,2.6
Chile,2011,2.6
Chile,2010,2.7
Chile,2009,2.8
Chile,2008,3.1
Chile,2007,2.9
Chile,2006,2.9
Chile,2005,3.0
Chile,2004,2.9
Chile,2003,3.6
Chile,2002,3.3
Chile,2001,3.1
Chile,2018,2.9
Chile,2017,2.7
Chile,2016,2.8
Chile,2015,3.0
Chile,2014,3.0
Chile,2013,3.2
Chile,2012,3.0
Chile,2011,3.2
Chile,2010,3.2
Chile,2009,3.4
Chile,2008,3.6
Chile,2007,3.8
Chile,2006,3.8
Chile,2005,3.8
Chile,2004,3.9
Chile,2003,4.4
Chile,2002,4.3
Chile,2001,4.2
Chile,2018,3.1
Chile,2017,3.0
Chile,2016,3.1
Chile,2015,3.1
Chile,2014,3.1
Chile,2013,3.2
Chile,2012,3.3
Chile,2011,3.3
Chile,2010,3.3
Chile,2009,3.3
Chile,2008,3.6
Chile,2007,3.4
Chile,2006,3.4
Chile,2005,3.5
Chile,2004,3.9
Chile,2003,3.9
Chile,2002,3.9
Chile,2001,3.8
Chile,2018,10.1
Chile,2017,9.7
Chile,2016,9.4
Chile,2015,9.7
Chile,2014,9.6
Chile,2013,9.8
Chile,2012,11.4
Chile,2011,9.3
Chile,2010,9.5
Chile,2009,9.9
Chile,2008,9.6
Chile,2007,9.7
Chile,2006,9.1
Chile,2005,8.9
Chile,2004,9.4
Chile,2003,9.6
Chile,2002,10.4
Chile,2001,10.6
Chile,2018,6.6
Chile,2017,6.7
Chile,2016,6.4
Chile,2015,6.3
Chile,2014,6.0
Chile,2013,7.2
Chile,2012,6.1
Chile,2011,5.9
Chile,2010,6.0
Chile,2009,6.0
Chile,2008,5.9
Chile,2007,6.0
Chile,2006,6.0
Chile,2005,5.8
Chile,2004,6.0
Chile,2003,6.2
Chile,2002,6.4
Chile,2001,6.2
Chile,2018,4.7
Chile,2017,4.8
Chile,2016,4.6
Chile,2015,4.7
Chile,2014,4.6
Chile,2013,5.1
Chile,2012,5.0
Chile,2011,4.7
Chile,2010,4.6
Chile,2009,4.7
Chile,2011,2.0
Chile,2010,1.9
Chile,2009,2.0
Chile,2008,2.0
Chile,2007,2.1
Chile,2006,2.2
Chile,2005,2.2
Chile,2004,2.4
Chile,2003,2.3
Chile,2002,2.3
Chile,2001,2.3
Chile,2018,2.3
Chile,2017,2.3
Chile,2016,2.2
Chile,2015,2.1
Chile,2014,2.1
Chile,2013,3.0
Chile,2012,2.2
Chile,2011,2.1
Chile,2010,2.1
Chile,2009,2.2
Chile,2008,2.1
Chile,2007,2.0
Chile,2006,1.9
Chile,2005,1.9
Chile,2004,2.1
Chile,2003,2.3
Chile,2002,2.0
Chile,2001,2.0
Chile,2018,5.3
Chile,2017,5.5
Chile,2016,5.7
Chile,2015,6.0
Chile,2014,5.9
Chile,2013,6.3
Chile,2012,6.4
Chile,2011,6.4
Chile,2010,6.5
Chile,2009,6.9
Chile,2008,7.2
Chile,2007,6.9
Chile,2006,6.9
Chile,2005,7.0
Chile,2004,7.8
Chile,2003,7.7
Chile,2002,7.7
Chile,2001,8.0
Chile,2018,6.7
Chile,2017,7.1
Chile,2016,6.4
Chile,2015,6.5
Chile,2014,6.4
Chile,2013,6.9
Chile,2012,6.3
Chile,2011,6.1
Chile,2010,6.0
Chile,2009,6.0
Chile,2008,5.9
Chile,2007,5.9
Chile,2006,5.8
Chile,2005,5.9
Chile,2004,5.8
Chile,2003,6.3
Chile,2002,6.1
Chile,2001,6.0
Chile,2001,3.7
Chile,2018,2.4
Chile,2017,2.3
Chile,2016,2.3
Chile,2015,2.4
Chile,2014,2.4
Chile,2013,2.5
Chile,2012,2.5
Chile,2011,2.5
Chile,2010,2.5
Chile,2009,2.6
Chile,2008,2.7
Chile,2007,2.6
Chile,2006,2.6
Chile,2005,2.6
Chile,2004,2.7
Chile,2003,2.9
Chile,2002,2.9
Chile,2001,2.9
Chile,2018,2.0
Chile,2017,2.1
Chile,2016,2.1
Chile,2015,2.2
Chile,2014,2.1
Chile,2013,2.2
Chile,2012,2.0
Chile,2011,2.1
Chile,2010,2.0
Chile,2009,2.1
Chile,2008,2.0
Chile,2007,2.1
Chile,2006,2.2
Chile,2005,2.1
Chile,2004,2.1
Chile,2003,2.1
Chile,2002,2.3
Chile,2001,2.1
Chile,2018,3.8
Chile,2017,3.8
Chile,2016,3.8
Chile,2015,3.9
Chile,2014,3.9
Chile,2013,3.8
Chile,2012,3.9
Chile,2011,3.8
Chile,2010,3.7
Chile,2009,3.8
Chile,2008,3.9
Chile,2007,3.8
Chile,2006,3.7
Chile,2005,3.7
Chile,2004,3.9
Chile,2003,3.9
Chile,2002,4.0
Chile,2001,3.9
Chile,2018,1.8
Chile,2017,1.8
Chile,2016,1.9
Chile,2015,1.8
Chile,2014,1.8
Chile,2013,2.0
Chile,2012,2.0
Chile,2006,3.9
Chile,2005,3.9
Chile,2004,3.9
Chile,2003,4.0
Chile,2002,4.1
Chile,2001,4.2
Chile,2018,3.7
Chile,2017,3.7
Chile,2016,3.6
Chile,2015,3.6
Chile,2014,3.6
Chile,2013,3.5
Chile,2012,3.4
Chile,2011,3.4
Chile,2010,3.3
Chile,2009,3.4
Chile,2008,3.4
Chile,2007,3.4
Chile,2006,3.4
Chile,2005,3.5
Chile,2004,3.5
Chile,2003,3.7
Chile,2002,3.7
Chile,2001,4.7
Chile,2018,1.7
Chile,2017,1.7
Chile,2016,1.7
Chile,2015,1.8
Chile,2014,1.8
Chile,2013,1.8
Chile,2012,1.8
Chile,2011,1.8
Chile,2010,1.8
Chile,2009,1.9
Chile,2008,1.8
Chile,2007,1.9
Chile,2006,1.9
Chile,2005,2.0
Chile,2004,2.0
Chile,2003,2.1
Chile,2002,2.1
Chile,2001,2.1
Chile,2018,1.9
Chile,2017,5.0
Chile,2001,1.6
Chile,2018,3.0
Chile,2017,3.0
Chile,2016,3.0
Chile,2015,3.0
Chile,2014,3.0
Chile,2013,3.0
Chile,2012,3.0
Chile,2011,3.0
Chile,2010,3.0
Chile,2009,3.1
Chile,2008,3.2
Chile,2007,3.2
Chile,2006,3.3
Chile,2005,3.3
Chile,2004,3.3
Chile,2003,3.5
Chile,2002,3.4
Chile,2018,3.7
Chile,2017,3.6
Chile,2016,3.6
Chile,2015,3.5
Chile,2014,3.6
Chile,2013,3.6
Chile,2012,3.6
Chile,2011,3.8
Chile,2010,3.8
Chile,2009,4.1
Chile,2008,3.9
Chile,2007,4.2
Chile,2006,4.1
Chile,2005,4.2
Chile,2004,4.3
Chile,2003,4.4
Chile,2002,4.5
Chile,2001,4.6
Chile,2018,2.9
Chile,2017,2.9
Chile,2016,2.9
Chile,2015,2.9
Chile,2014,3.0
Chile,2013,3.1
Chile,2012,3.1
Chile,2011,3.2
Chile,2010,3.3
Chile,2009,3.5
Chile,2008,3.7
Chile,2007,3.7
Chile,2006,3.8
Chile,2005,3.9
Chile,2004,4.0
Chile,2003,4.3
Chile,2002,4.3
Chile,2001,4.4
Chile,2018,2.7
Chile,2017,2.7
Chile,2016,2.7
Chile,2015,2.7
Chile,2014,2.7
Chile,2013,2.8
Chile,2012,2.8
Chile,2011,2.8
Chile,2010,2.8
Chile,2009,2.9
Chile,2008,3.0
Chile,2007,3.0
Chile,2006,3.0
Chile,2005,3.0
Chile,2004,3.2
Chile,2003,3.2
Chile,2002,3.1
Chile,2001,3.1
Chile,2018,3.8
Chile,2017,4.0
Chile,2016,4.1
Chile,2015,4.1
Chile,2014,3.9
Chile,2013,3.7
Chile,2012,3.6
Chile,2011,3.6
Chile,2010,3.6
Chile,2009,3.8
Chile,2008,3.8
Chile,2007,3.8
Chile,2009,6.2
Chile,2008,5.8
Chile,2007,5.0
Chile,2006,5.1
Chile,2005,5.1
Chile,2004,5.2
Chile,2003,5.5
Chile,2002,5.3
Chile,2001,5.2
Chile,2018,23.7
Chile,2017,23.4
Chile,2016,23.0
Chile,2015,22.2
Chile,2014,22.4
Chile,2013,21.7
Chile,2012,21.8
Chile,2011,21.5
Chile,2010,21.9
Chile,2009,20.9
Chile,2008,21.2
Chile,2007,20.8
Chile,2006,20.9
Chile,2005,20.0
Chile,2004,20.4
Chile,2003,19.9
Chile,2002,21.5
Chile,2001,20.0
Chile,2018,10.2
Chile,2017,10.1
Chile,2016,9.9
Chile,2015,9.5
Chile,2014,9.4
Chile,2013,9.4
Chile,2012,9.1
Chile,2011,8.6
Chile,2010,8.4
Chile,2009,8.0
Chile,2008,7.6
Chile,2007,7.5
Chile,2006,7.7
Chile,2005,7.3
Chile,2004,7.7
Chile,2003,8.1
Chile,2002,7.9
Chile,2001,7.5
Chile,2018,3.8
Chile,2017,3.7
Chile,2016,3.6
Chile,2015,3.5
Chile,2014,3.4
Chile,2013,3.5
Chile,2012,3.7
Chile,2011,3.6
Chile,2010,3.7
Chile,2009,3.3
Chile,2008,3.5
Chile,2007,3.5
Chile,2006,3.9
Chile,2005,3.4
Chile,2004,3.3
Chile,2003,3.5
Chile,2002,3.4
Chile,2001,3.4
Chile,2018,2.4
Chile,2017,2.4
Chile,2016,2.9
Chile,2015,2.7
Chile,2014,2.8
Chile,2013,2.9
Chile,2012,2.9
Chile,2011,2.7
Chile,2010,2.6
Chile,2009,2.8
Chile,2008,2.9
Chile,2007,2.7
Chile,2006,2.9
Chile,2005,2.6
Chile,2004,2.7
Chile,2003,2.9
Chile,2002,2.6
Chile,2001,2.6
Chile,2018,4.2
Chile,2017,4.1
Chile,2016,4.2
Chile,2015,4.1
Chile,2014,4.2
Chile,2013,4.6
Chile,2012,4.2
Chile,2011,4.0
Chile,2010,4.1
Chile,2009,4.0
Chile,2008,3.9
Chile,2007,3.9
Chile,2006,3.7
Chile,2005,3.7
Chile,2004,4.0
Chile,2003,4.0
Chile,2002,4.0
Chile,2001,4.2
Chile,2018,6.7
Chile,2017,6.8
Chile,2016,7.0
Chile,2015,7.2
Chile,2014,7.0
Chile,2013,8.2
Chile,2012,6.6
Chile,2011,6.7
Chile,2010,6.7
Chile,2009,6.4
Chile,2008,6.2
Chile,2007,6.0
Chile,2006,6.0
Chile,2005,6.0
Chile,2004,6.4
Chile,2003,6.1
Chile,2002,5.9
Chile,2001,6.0
Chile,2018,7.8
Chile,2017,7.6
Chile,2016,7.5
Chile,2015,7.2
Chile,2014,7.2
Chile,2013,7.3
Chile,2012,6.9
Chile,2011,6.6
Chile,2010,6.6
Chile,2011,6.0
Chile,2010,6.1
Chile,2009,5.9
Chile,2008,6.0
Chile,2007,5.7
Chile,2006,5.6
Chile,2005,5.6
Chile,2004,5.6
Chile,2003,5.9
Chile,2002,5.9
Chile,2001,5.8
Chile,2018,4.6
Chile,2017,4.5
Chile,2016,4.6
Chile,2015,4.6
Chile,2014,4.7
Chile,2013,5.3
Chile,2012,4.8
Chile,2011,4.6
Chile,2010,4.6
Chile,2009,5.0
Chile,2008,4.5
Chile,2007,4.5
Chile,2006,4.3
Chile,2005,4.4
Chile,2004,4.6
Chile,2003,4.7
Chile,2002,4.7
Chile,2001,4.9
Chile,2018,7.4
Chile,2017,5.9
Chile,2016,4.9
Chile,2015,5.5
Chile,2014,4.6
Chile,2013,6.9
Chile,2012,6.2
Chile,2011,3.6
Chile,2010,7.1
Chile,2009,6.1
Chile,2008,4.4
Chile,2007,6.6
Chile,2006,4.5
Chile,2005,2.7
Chile,2004,11.5
Chile,2003,4.2
Chile,2002,4.1
Chile,2001,8.5
Chile,2018,3.0
Chile,2017,2.5
Chile,2016,2.8
Chile,2015,2.7
Chile,2014,2.7
Chile,2013,2.7
Chile,2012,2.6
Chile,2011,2.6
Chile,2010,2.7
Chile,2009,2.5
Chile,2008,2.4
Chile,2007,2.4
Chile,2006,2.4
Chile,2005,2.4
Chile,2004,2.7
Chile,2003,2.3
Chile,2002,2.5
Chile,2001,2.5
Chile,2018,3.2
Chile,2017,2.9
Chile,2016,3.0
Chile,2015,3.1
Chile,2014,3.1
Chile,2013,3.4
Chile,2012,2.9
Chile,2011,3.0
Chile,2010,3.0
Chile,2009,3.0
Chile,2008,3.2
Chile,2007,3.3
Chile,2006,3.0
Chile,2005,2.9
Chile,2004,3.1
Chile,2003,3.3
Chile,2002,3.5
Chile,2001,3.4
Chile,2018,3.9
Chile,2017,4.1
Chile,2016,3.7
Chile,2015,3.5
Chile,2014,3.8
Chile,2013,3.8
Chile,2012,3.7
Chile,2011,3.5
Chile,2010,3.5
Chile,2009,3.5
Chile,2008,3.5
Chile,2007,3.3
Chile,2006,3.5
Chile,2005,3.4
Chile,2004,3.5
Chile,2003,3.7
Chile,2002,3.7
Chile,2001,3.6
Chile,2018,9.5
Chile,2017,9.8
Chile,2016,9.2
Chile,2015,8.9
Chile,2014,8.6
Chile,2013,7.7
Chile,2012,7.3
Chile,2011,7.0
Chile,2010,6.9
Chile,2009,6.8
Chile,2008,6.4
Chile,2007,5.4
Chile,2006,5.0
Chile,2005,4.9
Chile,2004,4.7
Chile,2003,4.4
Chile,2002,4.4
Chile,2001,4.3
Chile,2018,6.7
Chile,2017,6.6
Chile,2016,6.6
Chile,2015,6.4
Chile,2014,6.4
Chile,2013,6.3
Chile,2012,5.9
Chile,2012,10.4
Chile,2011,10.7
Chile,2010,10.9
Chile,2009,10.5
Chile,2008,11.2
Chile,2007,11.4
Chile,2006,10.6
Chile,2005,10.8
Chile,2004,10.6
Chile,2003,11.0
Chile,2002,11.3
Chile,2001,11.2
Chile,2018,5.2
Chile,2017,5.1
Chile,2016,5.1
Chile,2015,5.0
Chile,2014,5.0
Chile,2013,5.0
Chile,2012,4.9
Chile,2011,5.0
Chile,2010,5.1
Chile,2009,5.1
Chile,2008,5.4
Chile,2007,4.8
Chile,2006,5.0
Chile,2005,5.1
Chile,2004,5.0
Chile,2003,5.4
Chile,2002,5.2
Chile,2001,5.1
Chile,2018,6.8
Chile,2017,6.8
Chile,2016,6.6
Chile,2015,6.9
Chile,2014,6.9
Chile,2013,6.5
Chile,2012,6.3
Chile,2011,6.6
Chile,2010,6.5
Chile,2009,6.5
Chile,2008,6.6
Chile,2007,6.6
Chile,2006,6.7
Chile,2005,6.6
Chile,2004,6.7
Chile,2003,6.9
Chile,2002,7.4
Chile,2001,7.1
Chile,2018,13.6
Chile,2017,14.2
Chile,2016,15.1
Chile,2015,14.7
Chile,2014,14.9
Chile,2013,14.6
Chile,2012,14.0
Chile,2011,14.4
Chile,2010,14.2
Chile,2009,13.5
Chile,2008,13.9
Chile,2007,12.9
Chile,2006,13.5
Chile,2005,13.6
Chile,2004,14.4
Chile,2003,14.5
Chile,2002,14.1
Chile,2001,14.8
Chile,2001,3.3
Chile,2018,10.0
Chile,2017,10.8
Chile,2016,14.2
Chile,2015,16.8
Chile,2014,18.6
Chile,2013,10.0
Chile,2012,8.6
Chile,2011,13.0
Chile,2010,14.9
Chile,2009,12.0
Chile,2008,9.7
Chile,2007,6.6
Chile,2006,9.1
Chile,2005,11.7
Chile,2004,9.5
Chile,2003,14.0
Chile,2002,11.5
Chile,2001,7.5
Chile,2018,10.1
Chile,2017,9.6
Chile,2016,9.7
Chile,2015,9.2
Chile,2014,9.1
Chile,2013,9.5
Chile,2012,8.5
Chile,2011,8.7
Chile,2010,8.6
Chile,2009,8.5
Chile,2008,8.5
Chile,2007,8.3
Chile,2006,8.0
Chile,2005,7.4
Chile,2004,7.6
Chile,2003,7.4
Chile,2002,7.8
Chile,2001,8.0
Chile,2018,5.1
Chile,2017,4.7
Chile,2016,4.2
Chile,2015,4.0
Chile,2014,3.8
Chile,2013,4.1
Chile,2012,3.5
Chile,2011,3.5
Chile,2010,3.3
Chile,2009,3.2
Chile,2008,3.3
Chile,2007,3.1
Chile,2006,3.0
Chile,2005,3.3
Chile,2004,3.2
Chile,2003,3.1
Chile,2002,3.0
Chile,2001,2.9
Chile,2018,11.8
Chile,2017,11.3
